썸네일,보도 일자,언론사,기사 제목,URL,기사내용,카테고리
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F109%2F2022%2F09%2F20%2F4701657.jpg&type=ff264_180&expire=2&refresh=true,7일 전,뉴스1,"[오늘의 날씨]대구·경북(17일,토)…오후부터 흐리고 낮 최고 32도",https://www.news1.kr/articles/4804895, 17일 대구와 경북지역은 흐린 가운데 낮 기온이 32도까지 올라 덥다. 대구기상청에 따르면 동해 북부 해상에 위치한 고기압의 가장자리에 들어 구름이 많다가 오후부터 점차 흐려진다. 아침 최저기온은 봉화 18도... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5207%2F2022%2F09%2F20%2F380107.jpg&type=ff264_180&expire=2&refresh=true,4일 전,경북신문,"대구 달서구, 전통시장 공동브랜드 개발지원사업 업무협약",http://www.kbsm.net/news/view.php?idx=364310," 대구 달서구가 지난 19일 대구상공회의소 및 와룡시장상인회, 디자인 선과 전통시장 공동브랜드 개발지원사업을 위한 업무협약을 맺었다. 이번 협약은 와룡시장 공동브랜드 개발지원을 위한 상호협력 체계를 구축하기... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F09%2F15%2F3043851.jpg&type=ff264_180&expire=2&refresh=true,6일 전,국제뉴스,"대구시 동구청, 신숭겸 뮤지컬 공연 개최",https://www.gukjenews.com/news/articleView.html?idxno=2552691, 동구 지묘동에 위치한 대구광역시 기념물 제1호인 '신숭겸장군 유적지'가 문화재청 공모사업 생생문화재에... 대구 동구청(구청장 윤석준)은 이번 공연을 비롯해 신숭겸 장군을 기리는 다양한 사업을 하고 있다. 올해... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F09%2F15%2F3043851.jpg&type=ff264_180&expire=2&refresh=true,1일 전,NSP통신,"방송인 유인경, 대구 동구 여성행복아카데미서 명사특강",http://www.nspna.com/news/?mode=view&newsid=594655, 주제로 대구 동구청이 마련한 강연 행사에 초청돼 특강을 가졌다. 23일 소속사에 따르면 유인경은 지난 20일 ‘대구 동구 여성행복아카데미’ 개강식에 명사로 나서 ‘행복하게 나이 드는 법’을 주제로 강연을... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F657%2F2022%2F09%2F21%2F6985.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,3면 TOP,매일신문 ,대구 기업 원자재 수입해 납품…'고환율'에 수익성 악화 가속,https://news.imaeil.com/page/view/2022091417310990510," 원·달러 환율이 치솟으면서 대구지역을 비롯한 국내 산업계에 비상이 걸렸다. 일부 수출 기업은 원화 가치... 대구로 본사를 이전하는 티웨이항공과 제주항공 역시 2분기 적자 규모가 전년 대비 줄었지만, 환율 급등... ",경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F629%2F2022%2F09%2F19%2F173202.jpg&type=ff264_180&expire=2&refresh=true,2022.09.15.,ZDNet Korea ,"두산로보틱스, 대구에 남부지사 설립...영남권 영업력 강화",https://zdnet.co.kr/view/?no=20220915093953," 두산로보틱스가 대구광역시에 남부지사를 설립하고, 영남권 영업력 확대와 서비스 품질 제고에 나선다고... 이번 행사에는 류정훈 두산로보틱스 대표, 손웅희 한국로봇산업진흥원장, 송규호 대구기계부품연구원장 등이... ",경제
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5708%2F2022%2F09%2F22%2F10603.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2일 전,대경일보,"대구-광주 청년들, 광주청년주간 함께 빛낸다",https://www.dkilbo.com/news/articleView.html?idxno=377108, ▲ 대구청년주간에 광주청년들이 대구를 방문해 청년교류활동을 한 후 기념촬영을 하고 있다. 대구 - 광주 청년들이 상생발전과 협력체계 구축을 위해 하나 되어 소통하는 달빛교류를 '2022 광주청년주간' 기간에 맞춰... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5150%2F2022%2F09%2F19%2F53696.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1일 전,NSP통신,"방송인 유인경, 대구 동구 여성행복아카데미서 명사특강",http://www.nspna.com/news/?mode=view&newsid=594655, 주제로 대구 동구청이 마련한 강연 행사에 초청돼 특강을 가졌다. 23일 소속사에 따르면 유인경은 지난 20일 ‘대구 동구 여성행복아카데미’ 개강식에 명사로 나서 ‘행복하게 나이 드는 법’을 주제로 강연을... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F19%2F775632.jpg&type=ff264_180&expire=2&refresh=true,5일 전,주간한국,대구·포항·경주·광양·여수가 위험하다,http://weekly.hankooki.com/news/articleView.html?idxno=7074184," 대구·포항·경주·광양·여수 등엔 경고등이 들어왔다. 전국 분양률 통계는 아직은 양호한 수준이지만... 2021년 10월~올해 6월 중 전국 미분양물량 증가분 1만 4000호 중 대구광역시(4625호), 경상북도 포항시(2466호)... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F13%2F3684633.jpg&type=ff264_180&expire=2&refresh=true,5일 전,경북일보,국민의힘 신임 원내대표에 대구 출신 5선 주호영…원내대표만 세번째,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2112283, 국회사진기자단 국민의힘 신임 원내대표에 당내 최다선이며 대구 출신인 5선 주호영 의원이 19일 선출됐다.... 판사 출신인 주 원내대표는 2004년 17대 총선에서 대구 수성을에서 당선된 뒤 대구에서 내리 5선을 했다. 2016년... ,세계
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F20%2F775851.jpg&type=ff264_180&expire=2&refresh=true,2022.09.13.,뉴시스,대구액티브시니어박람회 10월22일 개막…웰에이징 실현,http://www.newsis.com/view/?id=NISX20220913_0002010849&cID=10810&pID=10800, 개최 [대구=뉴시스] 나호용 기자 = 국내 유일의 시니어 전문 박람회인 대구 액티브시니어박람회가 오는 10월 22일부터 25일까지 엑스코 서관 전시장에서 개최된다. 이번 행사는 ‘파워풀 시니어! 디지털 라이프로... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2022%2F09%2F20%2F3717026.jpg&type=ff264_180&expire=2&refresh=true,2일 전,영남일보,[오늘의 경기] 프로야구= kt-삼성(대구),https://www.yeongnam.com/web/view.php?key=20220922010002847, 프로야구= 한화-SSG(인천) KIA-NC(창원) kt-삼성(대구) 롯데-LG(잠실) 두산-키움(고척·이상 18시30분)골프= 코리안투어 DGB금융그룹오픈(칠곡 파미힐스CC) 제15회 KB금융그룹배 여자아마추어선수권대회(원주 센추리21CC)... ,스포츠
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5533%2F2022%2F09%2F21%2F184876.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5일 전,데일리한국,"칠곡군 민간단체, 대구 지역 군부대 유치 나서",https://daily.hankooki.com/news/articleView.html?idxno=872613, 사진=칠곡군 제공  경북 칠곡군 민간단체가 대구 지역 군부대 유치를 위해 발 벗고 나섰다. 칠곡군... 이들은 대구시가 이전을 추진 중인 5곳의 군부대 마크와 '홍준표 시장님! 군부대는 칠곡군 입니데이'라는 문구가 적힌... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5293%2F2022%2F09%2F19%2F298745.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5일 전,경북일보,"태풍 '난마돌' 최근접 시기, 대구 오전 11시·포항 낮 12시 예상",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2112280," 기상청 제공 태풍 '난마돌'은 일본 열도를 따라 이동 중인 가운데 경북·대구와 점차 가까워지고 있다. 기상청에 따르면 경북·대구의 '난마돌' 최근접 시기는 대구 19일 오전 11시쯤, 포항 정오쯤, 울릉도 오후... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2022%2F09%2F21%2F11342739.jpg&type=ff264_180&expire=2&refresh=true,2일 전,영남일보,[오늘의 경기] 프로야구= kt-삼성(대구),https://www.yeongnam.com/web/view.php?key=20220922010002847, 프로야구= 한화-SSG(인천) KIA-NC(창원) kt-삼성(대구) 롯데-LG(잠실) 두산-키움(고척·이상 18시30분)골프= 코리안투어 DGB금융그룹오픈(칠곡 파미힐스CC) 제15회 KB금융그룹배 여자아마추어선수권대회(원주 센추리21CC)... ,스포츠
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5019%2F2022%2F09%2F21%2F347548.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4일 전,노컷뉴스,"대구교육청, 방글라데시 교원 초청 교육정보화 연수 실시",https://www.nocutnews.co.kr/news/5819951," 대구시교육청은 방글라데시 교육부 공무원과 교원 20명을 초청해 18일부터 10박 11일 동안 교육정보화... 대구시교육청은 e러닝 세계화 교육기부 사업의 일환으로 2005년부터 2021년까지 400여명을 연수했으며, 380여대의... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F09%2F17%2F13444320.jpg&type=ff264_180&expire=2&refresh=true,6일 전,국제뉴스,"대구시 펙스코(FXCO), 대학생 패션작품 전시회 개최",https://www.gukjenews.com/news/articleView.html?idxno=2552676," 지역 패션디자이너 육성을 목표로 조성한 대구의 컨테이너형 패션·문화 복합공간, 펙스코(FXCO)가 개관... F 대구경북지부'와 함께 1주년 기념 특별전시를 기획하게 됐다. 전시 주체로 참여하는... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F09%2F22%2F5323304.jpg&type=ff264_180&expire=2&refresh=true,2022.09.14.,연합뉴스,대구를 '글로벌 내륙수변도시'로 만든다…금호강 개발,https://www.yna.co.kr/view/AKR20220914069700053?input=1195m," 5천400억 규모 밑그림 공개…100리 물길·사람길 연결, 강변도로 추진 광장·공원 등 시민 휴식하는 '어반 발코니' 조성 류성무 이덕기 기자 = 대구 도심 외곽을 흐르는 금호강 일대를 개발해 대구를 글로벌 내륙수변도시로... ",IT과학
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F031%2F2022%2F09%2F15%2F697350.jpg&type=ff264_180&expire=2&refresh=true,6일 전,뉴스1,운문·가창댐 저수율 정상 회복…대구시 20일부터 수계 환원작업,https://www.news1.kr/articles/4805657," 태풍 '힌남노' 영향으로 대구 수돗물 원수 공급처인 청도 운문댐과 달성 가창댐의 저수율이 정상 단계로 회복됐다. 18일 대구시 상수도사업본부에 따르면 운문댐 저수율은 16일 0시 기준 75.1%로, 힌남노 상륙 전인 이달... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F079%2F2022%2F09%2F13%2F3684384.jpg&type=ff264_180&expire=2&refresh=true,2일 전,뉴스1,"""감시받기 싫다""…의정 모니터링 제안에 대구 서구의회 반대",https://www.news1.kr/articles/4810679," 대구 서구의회는 '의정모니터 구성 및 운영 조례안'을 보류했다고 22일 밝혔다. 이 조례안은 구의회가 주민들의 의정 참여 확대를 위해 20명을 공개모집해 위촉하면, 이들이 제도 개선 건의와 의정 모니터링을 하는 내용을... ",사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F14%2F775044.jpg&type=ff264_180&expire=2&refresh=true,2022.09.16.,파이낸셜뉴스,"김재훈 대구교통공사 운행관리원, 응급조치로 생명 구해",http://www.fnnews.com/news/202209161115170052, 대구도시철도 3호선 운행관리원이 열차 내에서 갑자기 의식을 잃고 쓰러진 승객을 응급조치로 소중한 생명 구한 사실이 뒤늦게 밝혀져 화제다. 화제의 주인공은 대구교통공사 운행관리원 김재훈 사원. 지난 7일 오전 9시... ,생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2022%2F09%2F15%2F3301774.jpg&type=ff264_180&expire=2&refresh=true,5일 전,CNB뉴스,"대구시, 2022 ABB 전략포럼 개최",https://www.cnbnews.com/news/article.html?no=564652," ▲ CNB,씨앤비,시앤비,CNB뉴스,씨앤비뉴스 대구시가 디지털혁신진흥원(이하 DIP)와 공동으로 지난 16일 인공지능, 빅데이타, 블록체인 산업 발전 향을 논의하기 위한 ‘2022 ABB 전략포럼’을 진행하고 있다. 대구시가... ",생활문화
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F088%2F2022%2F09%2F18%2F775488.jpg&type=ff264_180&expire=2&refresh=true,2022.09.16.,뉴스1,"대구도시개발공사, 업무직·기술직 신입 9명 공개채용",https://www.news1.kr/articles/4804010, 대구도시개발공사는 16일 신입사원 9명을 국가직무능력표준(NCS) 기반으로 공개 채용한다고 밝혔다. 채용... 지역 청년에게 일자리를 우선 제공하기 위해 주민등록 주소지가 대구·경북으로 돼 있거나 과거 대구·경북에... ,사회
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5380%2F2022%2F09%2F19%2F725661.jpg&type=ff264_180&expire=2&refresh=true,1일 전,OSEN,"김상수, 오른쪽 팔꿈치 통증으로 6회 이재현과 교체...""선수 보호 차원"" [오!...",http://www.osen.co.kr/article/G1111949663, 김상수는 23일 대구삼성라이온즈파크에서 열린 KT 위즈와의 시즌 14차전에 9번 유격수로 선발 출장했다. 김상수는 팔꿈치 통증을 느껴 6회초 수비 때 이재현과 교체됐다. 구단 관계자는 “김상수 선수는 오른쪽 팔꿈치... ,스포츠
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5533%2F2022%2F09%2F21%2F184918.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1일 전,OSEN,"김상수, 오른쪽 팔꿈치 통증으로 6회 이재현과 교체...""선수 보호 차원"" [오!...",http://www.osen.co.kr/article/G1111949663, 김상수는 23일 대구삼성라이온즈파크에서 열린 KT 위즈와의 시즌 14차전에 9번 유격수로 선발 출장했다. 김상수는 팔꿈치 통증을 느껴 6회초 수비 때 이재현과 교체됐다. 구단 관계자는 “김상수 선수는 오른쪽 팔꿈치... ,스포츠
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2022%2F09%2F16%2F3735019.jpg&type=ff264_180&expire=2&refresh=true,5면 1단,매일신문,"[대구시의원 상임위원장] (6) 김재우 문복위원장 ""말보다는 행동! 먼저나서는...",https://news.imaeil.com/page/view/2022092214084268290," 22일 대구시의회에서 만난 김재우 문화복지위원장(동구1·국민의힘)은 ""문화복지 분야에 큰 변화를 일으켜... 재선인 그는 제8대 대구시의회 통합신공항건설특별위원회 부위원장을 지내기도해 지역 현안에 혜안을 보탤거란... ",정치
https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5772%2F2022%2F09%2F20%2F19107.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,6일 전,경북일보,"'골·골·골' 대구, 정규리그 최종전서 강등권 탈출",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2112271," 대구FC가 18일 DGB대구은행파크에서 열린 하나원큐 K리그1 2022 33라운드 FC서울과의 경기에서 고재현, 세징야, 이근호의 축포를 앞세워 3-0 완승을 거뒀다. 대구FC가 올 시즌 최고의 경기를 홈 팬들에게 선보이며 강등권에서... ",스포츠
